timestamp,co2,temperature,humidity,pressure
2020-02-29 03:32:45,0,25.11,27.33,100279
2020-02-29 03:32:57,455,0,0,0
2020-02-29 03:33:46,0,25.1,27.34,100278
2020-02-29 03:33:57,459,0,0,0
2020-02-29 03:34:47,0,25.1,27.33,100274
2020-02-29 03:34:57,459,0,0,0
2020-02-29 03:35:47,0,24.58,27.33,100187
2020-02-29 03:35:57,458,0,0,0
2020-02-29 03:36:48,0,25.1,27.32,100273
2020-02-29 03:37:49,0,24.5,27.32,100175
2020-02-29 03:37:58,452,0,0,0
2020-02-29 03:38:51,0,25.1,27.32,100273
2020-02-29 03:38:58,452,0,0,0
2020-02-29 03:39:52,0,24.99,27.31,100254
2020-02-29 03:39:58,452,0,0,0
2020-02-29 03:40:53,0,25.1,27.3,100273
2020-02-29 03:40:58,452,0,0,0
2020-02-29 03:41:54,0,25.1,27.3,100272
2020-02-29 03:41:58,452,0,0,0
2020-02-29 03:42:55,0,25.1,27.29,100273
2020-02-29 03:42:58,453,0,0,0
2020-02-29 03:43:56,0,25.1,27.29,100278
2020-02-29 03:43:58,453,0,0,0
2020-02-29 03:44:57,0,25.1,27.29,100280
2020-02-29 03:44:58,452,0,0,0
2020-02-29 03:45:58,447,25.1,27.29,100280
2020-02-29 03:46:59,0,25.1,27.29,100279
2020-02-29 03:47:58,446,0,0,0
2020-02-29 03:47:59,0,25.1,27.3,100279
2020-02-29 03:48:58,446,0,0,0
2020-02-29 03:49:00,0,25.1,27.29,100279
2020-02-29 03:49:58,446,0,0,0
2020-02-29 03:50:01,0,25.1,27.29,100279
2020-02-29 03:50:58,447,0,0,0
2020-02-29 03:51:02,0,25.09,27.29,100277
2020-02-29 03:52:04,0,25.1,27.29,100278
2020-02-29 03:52:59,447,0,0,0
2020-02-29 03:53:05,0,25.09,27.29,100277
2020-02-29 03:53:59,446,0,0,0
2020-02-29 03:54:06,0,25.1,27.28,100278
2020-02-29 03:54:59,446,0,0,0
2020-02-29 03:55:07,0,25.09,27.28,100274
2020-02-29 03:55:59,449,0,0,0
2020-02-29 03:56:08,0,25.1,27.27,100277
2020-02-29 03:56:59,449,0,0,0
2020-02-29 03:57:09,0,25.1,27.27,100272
2020-02-29 03:57:59,443,0,0,0
2020-02-29 03:58:10,0,25.1,27.25,100272
2020-02-29 03:58:58,443,0,0,0
2020-02-29 03:59:11,0,25.09,27.25,100268
2020-02-29 03:59:58,443,0,0,0
2020-02-29 04:00:12,0,25.09,27.25,100267
2020-02-29 04:00:58,443,0,0,0
2020-02-29 04:01:12,0,25.09,27.24,100267
2020-02-29 04:01:58,445,0,0,0
2020-02-29 04:02:13,0,25.09,27.24,100266
2020-02-29 04:02:58,445,0,0,0
2020-02-29 04:03:14,0,25.09,27.24,100265
2020-02-29 04:03:58,445,0,0,0
2020-02-29 04:04:15,0,25.09,27.24,100265
2020-02-29 04:04:58,444,0,0,0
2020-02-29 04:05:17,0,25.09,27.24,100267
2020-02-29 04:05:59,445,0,0,0
2020-02-29 04:06:18,0,25.09,27.24,100268
2020-02-29 04:06:59,441,0,0,0
2020-02-29 04:07:19,0,25.09,27.24,100268
2020-02-29 04:07:59,444,0,0,0
2020-02-29 04:08:20,0,25.09,27.25,100268
2020-02-29 04:08:59,441,0,0,0
2020-02-29 04:09:21,0,25.09,27.25,100266
2020-02-29 04:09:59,443,0,0,0
2020-02-29 04:10:22,0,25.09,27.25,100266
2020-02-29 04:10:59,443,0,0,0
2020-02-29 04:11:23,0,25.09,27.25,100266
2020-02-29 04:11:59,445,0,0,0
2020-02-29 04:12:24,0,25.09,27.25,100266
2020-02-29 04:12:59,445,0,0,0
2020-02-29 04:13:25,0,25.1,27.25,100265
2020-02-29 04:13:59,448,0,0,0
2020-02-29 04:14:25,0,25.1,27.24,100265
2020-02-29 04:14:59,448,0,0,0
2020-02-29 04:15:26,0,25.1,27.22,100263
2020-02-29 04:15:59,447,0,0,0
2020-02-29 04:16:27,0,25.09,27.22,100259
2020-02-29 04:16:59,447,0,0,0
2020-02-29 04:17:28,0,25.09,27.23,100257
2020-02-29 04:18:00,448,0,0,0
2020-02-29 04:18:30,0,25.09,27.24,100254
2020-02-29 04:19:00,448,0,0,0
2020-02-29 04:19:31,0,25.1,27.24,100254
2020-02-29 04:19:59,446,0,0,0
2020-02-29 04:20:32,0,25.1,27.24,100254
2020-02-29 04:20:59,445,0,0,0
2020-02-29 04:21:33,0,25.1,27.23,100252
2020-02-29 04:21:59,444,0,0,0
2020-02-29 04:22:34,0,25.1,27.22,100252
2020-02-29 04:22:59,444,0,0,0
2020-02-29 04:23:35,0,25.1,27.21,100248
2020-02-29 04:23:59,444,0,0,0
2020-02-29 04:24:36,0,25.1,27.21,100252
2020-02-29 04:24:59,444,0,0,0
2020-02-29 04:25:37,0,25.1,27.2,100248
2020-02-29 04:25:59,439,0,0,0
2020-02-29 04:26:38,0,25.1,27.2,100248
2020-02-29 04:26:59,438,0,0,0
2020-02-29 04:27:38,0,25.09,27.2,100248
2020-02-29 04:27:59,438,0,0,0
2020-02-29 04:28:39,0,25.09,27.2,100248
2020-02-29 04:28:59,439,0,0,0
2020-02-29 04:29:41,0,25.09,27.19,100246
2020-02-29 04:30:00,439,0,0,0
2020-02-29 04:30:42,0,25.08,27.18,100246
2020-02-29 04:31:00,439,0,0,0
2020-02-29 04:31:43,0,25.08,27.18,100246
2020-02-29 04:32:00,440,0,0,0
2020-02-29 04:32:44,0,25.08,27.18,100246
2020-02-29 04:33:45,0,25.08,27.18,100246
2020-02-29 04:34:00,440,0,0,0
2020-02-29 04:34:46,0,25.08,27.18,100246
2020-02-29 04:35:00,439,0,0,0
2020-02-29 04:35:47,0,25.08,27.19,100246
2020-02-29 04:36:00,438,0,0,0
2020-02-29 04:36:48,0,25.08,27.19,100247
2020-02-29 04:37:00,438,0,0,0
2020-02-29 04:37:49,0,25.08,27.19,100251
2020-02-29 04:38:00,438,0,0,0
2020-02-29 04:38:50,0,25.08,27.2,100249
2020-02-29 04:39:50,0,25.08,27.19,100249
2020-02-29 04:40:00,433,0,0,0
2020-02-29 04:40:51,0,25.08,27.19,100248
2020-02-29 04:40:59,433,0,0,0
2020-02-29 04:41:53,0,25.08,27.18,100247
2020-02-29 04:42:00,433,0,0,0
2020-02-29 04:42:54,0,25.08,27.19,100247
2020-02-29 04:43:00,433,0,0,0
2020-02-29 04:43:55,0,25.08,27.18,100247
2020-02-29 04:44:00,432,0,0,0
2020-02-29 04:44:56,0,25.09,27.16,100243
2020-02-29 04:45:00,432,0,0,0
2020-02-29 04:45:57,0,25.09,27.16,100243
2020-02-29 04:46:00,432,0,0,0
2020-02-29 04:46:58,0,25.08,27.16,100243
2020-02-29 04:47:00,430,0,0,0
2020-02-29 04:47:59,0,25.08,27.17,100243
2020-02-29 04:48:00,430,0,0,0
2020-02-29 04:49:00,433,25.08,27.17,100245
2020-02-29 04:50:00,433,0,0,0
2020-02-29 04:50:01,0,25.07,27.16,100237
2020-02-29 04:51:01,0,25.08,27.16,100241
2020-02-29 04:52:00,431,0,0,0
2020-02-29 04:52:02,0,25.07,27.16,100237
2020-02-29 04:53:00,428,0,0,0
2020-02-29 04:53:03,0,25.08,27.16,100239
2020-02-29 04:54:00,428,0,0,0
2020-02-29 04:54:05,0,25.08,27.15,100239
2020-02-29 04:55:01,427,0,0,0
2020-02-29 04:55:06,0,25.08,27.15,100242
2020-02-29 04:56:01,426,0,0,0
2020-02-29 04:56:07,0,25.08,27.15,100245
2020-02-29 04:57:01,427,0,0,0
2020-02-29 04:57:08,0,25.08,27.15,100245
2020-02-29 04:58:01,427,0,0,0
2020-02-29 04:58:09,0,25.07,27.15,100244
2020-02-29 04:59:01,427,0,0,0
2020-02-29 04:59:10,0,25.07,27.14,100244
2020-02-29 05:00:01,427,0,0,0
2020-02-29 05:00:11,0,25.07,27.14,100250
2020-02-29 05:01:01,428,0,0,0
2020-02-29 05:01:12,0,25.08,27.14,100252
2020-02-29 05:02:01,427,0,0,0
2020-02-29 05:02:13,0,25.08,27.14,100256
2020-02-29 05:03:01,428,0,0,0
2020-02-29 05:03:14,0,25.08,27.13,100259
2020-02-29 05:04:00,428,0,0,0
2020-02-29 05:04:14,0,25.07,27.14,100260
2020-02-29 05:05:00,430,0,0,0
2020-02-29 05:05:15,0,25.07,27.13,100260
2020-02-29 05:06:00,432,0,0,0
2020-02-29 05:06:16,0,25.07,27.12,100253
2020-02-29 05:07:01,432,0,0,0
2020-02-29 05:07:18,0,25.07,27.12,100253
2020-02-29 05:08:01,432,0,0,0
2020-02-29 05:08:19,0,25.07,27.13,100249
2020-02-29 05:09:01,430,0,0,0
2020-02-29 05:09:20,0,25.07,27.14,100257
2020-02-29 05:10:01,430,0,0,0
2020-02-29 05:10:21,0,25.06,27.14,100252
2020-02-29 05:11:01,429,0,0,0
2020-02-29 05:11:22,0,25.06,27.14,100253
2020-02-29 05:12:01,429,0,0,0
2020-02-29 05:12:23,0,25.07,27.14,100253
2020-02-29 05:13:24,0,25.07,27.15,100253
2020-02-29 05:14:01,428,0,0,0
2020-02-29 05:14:25,0,25.07,27.14,100253
2020-02-29 05:15:01,428,0,0,0
2020-02-29 05:15:26,0,25.08,27.14,100254
2020-02-29 05:16:01,428,0,0,0
2020-02-29 05:16:27,0,25.08,27.13,100257
2020-02-29 05:17:01,426,0,0,0
2020-02-29 05:17:28,0,25.07,27.13,100257
2020-02-29 05:18:01,421,0,0,0
2020-02-29 05:18:28,0,25.07,27.13,100257
2020-02-29 05:19:01,419,0,0,0
2020-02-29 05:19:29,0,25.07,27.12,100258
2020-02-29 05:20:02,420,0,0,0
2020-02-29 05:20:31,0,25.07,27.12,100258
2020-02-29 05:21:02,420,0,0,0
2020-02-29 05:21:32,0,25.07,27.12,100258
2020-02-29 05:22:02,423,0,0,0
2020-02-29 05:22:33,0,25.07,27.12,100259
2020-02-29 05:23:02,423,0,0,0
2020-02-29 05:23:34,0,25.06,27.11,100259
2020-02-29 05:24:35,0,25.06,27.11,100259
2020-02-29 05:25:02,423,0,0,0
2020-02-29 05:25:36,0,25.06,27.11,100254
2020-02-29 05:26:37,0,25.06,27.11,100254
2020-02-29 05:27:02,426,0,0,0
2020-02-29 05:27:38,0,25.07,27.11,100254
2020-02-29 05:28:39,0,25.07,27.11,100251
2020-02-29 05:29:02,428,0,0,0
2020-02-29 05:29:40,0,25.07,27.11,100251
2020-02-29 05:30:02,428,0,0,0
2020-02-29 05:30:41,0,25.07,27.11,100251
2020-02-29 05:31:41,0,25.07,27.11,100252
2020-02-29 05:32:43,0,25.07,27.12,100250
2020-02-29 05:33:03,428,0,0,0
2020-02-29 05:33:44,0,25.07,27.13,100252
2020-02-29 05:34:03,426,0,0,0
2020-02-29 05:34:45,0,25.07,27.13,100252
2020-02-29 05:35:46,0,25.07,27.12,100252
2020-02-29 05:36:03,422,0,0,0
2020-02-29 05:36:47,0,25.07,27.12,100245
2020-02-29 05:37:03,422,0,0,0
2020-02-29 05:37:48,0,25.07,27.13,100245
2020-02-29 05:38:03,424,0,0,0
2020-02-29 05:38:49,0,25.07,27.13,100247
2020-02-29 05:39:03,424,0,0,0
2020-02-29 05:39:50,0,25.07,27.12,100247
2020-02-29 05:40:51,0,25.07,27.1,100247
