timestamp,co2,temperature,humidity,pressure
2020-02-28 17:06:28,0,25.47,28.01,100256
2020-02-28 17:06:32,998,0,0,0
2020-02-28 17:07:28,0,25.47,28,100256
2020-02-28 17:08:29,0,25.46,27.99,100256
2020-02-28 17:08:32,985,0,0,0
2020-02-28 17:09:30,0,25.46,27.98,100264
2020-02-28 17:09:32,984,0,0,0
2020-02-28 17:10:31,0,25.46,27.98,100264
2020-02-28 17:10:32,984,0,0,0
2020-02-28 17:11:32,982,25.45,27.98,100264
2020-02-28 17:12:32,982,0,0,0
2020-02-28 17:12:33,0,25.45,27.99,100262
2020-02-28 17:13:32,982,0,0,0
2020-02-28 17:13:34,0,25.44,27.97,100267
2020-02-28 17:14:32,977,0,0,0
2020-02-28 17:14:35,0,25.44,27.98,100266
2020-02-28 17:15:32,977,0,0,0
2020-02-28 17:15:36,0,25.44,27.97,100266
2020-02-28 17:16:38,0,25.44,27.97,100266
2020-02-28 17:17:33,974,0,0,0
2020-02-28 17:17:39,0,25.43,27.96,100268
2020-02-28 17:18:33,968,0,0,0
2020-02-28 17:18:40,0,25.44,27.95,100275
2020-02-28 17:19:40,0,25.44,27.95,100275
2020-02-28 17:20:33,967,0,0,0
2020-02-28 17:20:41,0,25.44,27.91,100271
2020-02-28 17:21:33,962,0,0,0
2020-02-28 17:21:42,0,25.44,27.91,100271
2020-02-28 17:22:43,0,25.43,27.91,100272
2020-02-28 17:23:32,961,0,0,0
2020-02-28 17:23:44,0,25.43,27.91,100273
2020-02-28 17:24:32,959,0,0,0
2020-02-28 17:24:45,0,25.44,27.91,100273
2020-02-28 17:25:32,954,0,0,0
2020-02-28 17:25:46,0,25.44,27.9,100273
2020-02-28 17:26:32,949,0,0,0
2020-02-28 17:26:47,0,25.44,27.88,100275
2020-02-28 17:27:32,949,0,0,0
2020-02-28 17:27:48,0,25.43,27.88,100275
2020-02-28 17:28:32,945,0,0,0
2020-02-28 17:28:50,0,25.42,27.88,100275
2020-02-28 17:29:33,943,0,0,0
2020-02-28 17:29:51,0,25.42,27.9,100275
2020-02-28 17:30:33,941,0,0,0
2020-02-28 17:30:52,0,25.43,27.9,100275
2020-02-28 17:31:33,941,0,0,0
2020-02-28 17:31:53,0,25.43,27.89,100275
2020-02-28 17:32:33,941,0,0,0
2020-02-28 17:32:53,0,25.42,27.89,100274
2020-02-28 17:33:33,940,0,0,0
